,0,1,2,3,4,5,6,7,8,9,10,11
53,9082,2018-01-07 07:22:00,9146,2018-01-07 08:26:00,9146,2018-01-07 08:26:00,9235,2018-01-07 09:55:00,9235,2018-01-07 09:55:00,9312,2018-01-07 11:12:00
54,9312,2018-01-07 11:12:00,9376,2018-01-07 12:16:00,9376,2018-01-07 12:16:00,9410,2018-01-07 12:50:00,9410,2018-01-07 12:50:00,9452,2018-01-07 13:32:00
55,9452,2018-01-07 13:32:00,9516,2018-01-07 14:36:00,9516,2018-01-07 14:36:00,9550,2018-01-07 15:10:00,9550,2018-01-07 15:10:00,9587,2018-01-07 15:47:00
56,9587,2018-01-07 15:47:00,9651,2018-01-07 16:51:00,9651,2018-01-07 16:51:00,9685,2018-01-07 17:25:00,9685,2018-01-07 17:25:00,9732,2018-01-07 18:12:00
57,9732,2018-01-07 18:12:00,9796,2018-01-07 19:16:00,9796,2018-01-07 19:16:00,9829,2018-01-07 19:49:00,9829,2018-01-07 19:49:00,9882,2018-01-07 20:42:00
58,9882,2018-01-07 20:42:00,9946,2018-01-07 21:46:00,9946,2018-01-07 21:46:00,10035,2018-01-07 23:15:00,10035,2018-01-07 23:15:00,10107,2018-01-08 00:27:00
59,10107,2018-01-08 00:27:00,10171,2018-01-08 01:31:00,10171,2018-01-08 01:31:00,10205,2018-01-08 02:05:00,10205,2018-01-08 02:05:00,10242,2018-01-08 02:42:00
60,10242,2018-01-08 02:42:00,10306,2018-01-08 03:46:00,10306,2018-01-08 03:46:00,10340,2018-01-08 04:20:00,10340,2018-01-08 04:20:00,10372,2018-01-08 04:52:00
61,10372,2018-01-08 04:52:00,10436,2018-01-08 05:56:00,10436,2018-01-08 05:56:00,10470,2018-01-08 06:30:00,10470,2018-01-08 06:30:00,10522,2018-01-08 07:22:00
62,10522,2018-01-08 07:22:00,10586,2018-01-08 08:26:00,10586,2018-01-08 08:26:00,10675,2018-01-08 09:55:00,10675,2018-01-08 09:55:00,10752,2018-01-08 11:12:00
63,10752,2018-01-08 11:12:00,10816,2018-01-08 12:16:00,10816,2018-01-08 12:16:00,10850,2018-01-08 12:50:00,10850,2018-01-08 12:50:00,10892,2018-01-08 13:32:00
64,10892,2018-01-08 13:32:00,10956,2018-01-08 14:36:00,10956,2018-01-08 14:36:00,10990,2018-01-08 15:10:00,10990,2018-01-08 15:10:00,11027,2018-01-08 15:47:00
65,11027,2018-01-08 15:47:00,11091,2018-01-08 16:51:00,11091,2018-01-08 16:51:00,11125,2018-01-08 17:25:00,11125,2018-01-08 17:25:00,11172,2018-01-08 18:12:00
66,11172,2018-01-08 18:12:00,11236,2018-01-08 19:16:00,11236,2018-01-08 19:16:00,11270,2018-01-08 19:50:00,11270,2018-01-08 19:50:00,11322,2018-01-08 20:42:00
67,11322,2018-01-08 20:42:00,11386,2018-01-08 21:46:00,11386,2018-01-08 21:46:00,11475,2018-01-08 23:15:00,11475,2018-01-08 23:15:00,11547,2018-01-09 00:27:00
68,11547,2018-01-09 00:27:00,11611,2018-01-09 01:31:00,11611,2018-01-09 01:31:00,11645,2018-01-09 02:05:00,11645,2018-01-09 02:05:00,11682,2018-01-09 02:42:00
69,11682,2018-01-09 02:42:00,11746,2018-01-09 03:46:00,11746,2018-01-09 03:46:00,11780,2018-01-09 04:20:00,11780,2018-01-09 04:20:00,11812,2018-01-09 04:52:00
70,11812,2018-01-09 04:52:00,11876,2018-01-09 05:56:00,11876,2018-01-09 05:56:00,11910,2018-01-09 06:30:00,11910,2018-01-09 06:30:00,11962,2018-01-09 07:22:00
71,11962,2018-01-09 07:22:00,12026,2018-01-09 08:26:00,12026,2018-01-09 08:26:00,12115,2018-01-09 09:55:00,12115,2018-01-09 09:55:00,12192,2018-01-09 11:12:00
72,12192,2018-01-09 11:12:00,12256,2018-01-09 12:16:00,12256,2018-01-09 12:16:00,12290,2018-01-09 12:50:00,12290,2018-01-09 12:50:00,12332,2018-01-09 13:32:00
73,12332,2018-01-09 13:32:00,12396,2018-01-09 14:36:00,12396,2018-01-09 14:36:00,12430,2018-01-09 15:10:00,12430,2018-01-09 15:10:00,12467,2018-01-09 15:47:00
74,12467,2018-01-09 15:47:00,12531,2018-01-09 16:51:00,12531,2018-01-09 16:51:00,12565,2018-01-09 17:25:00,12565,2018-01-09 17:25:00,12612,2018-01-09 18:12:00
75,12612,2018-01-09 18:12:00,12676,2018-01-09 19:16:00,12676,2018-01-09 19:16:00,12710,2018-01-09 19:50:00,12710,2018-01-09 19:50:00,12762,2018-01-09 20:42:00
76,12762,2018-01-09 20:42:00,12826,2018-01-09 21:46:00,12826,2018-01-09 21:46:00,12915,2018-01-09 23:15:00,12915,2018-01-09 23:15:00,12987,2018-01-10 00:27:00
77,12987,2018-01-10 00:27:00,13051,2018-01-10 01:31:00,13051,2018-01-10 01:31:00,13085,2018-01-10 02:05:00,13085,2018-01-10 02:05:00,13122,2018-01-10 02:42:00
78,13122,2018-01-10 02:42:00,13186,2018-01-10 03:46:00,13186,2018-01-10 03:46:00,13220,2018-01-10 04:20:00,13220,2018-01-10 04:20:00,13252,2018-01-10 04:52:00
79,13252,2018-01-10 04:52:00,13316,2018-01-10 05:56:00,13316,2018-01-10 05:56:00,13350,2018-01-10 06:30:00,13350,2018-01-10 06:30:00,13402,2018-01-10 07:22:00
80,13402,2018-01-10 07:22:00,13466,2018-01-10 08:26:00,13466,2018-01-10 08:26:00,13555,2018-01-10 09:55:00,13555,2018-01-10 09:55:00,13632,2018-01-10 11:12:00
81,13632,2018-01-10 11:12:00,13696,2018-01-10 12:16:00,13696,2018-01-10 12:16:00,13730,2018-01-10 12:50:00,13730,2018-01-10 12:50:00,13772,2018-01-10 13:32:00
82,13772,2018-01-10 13:32:00,13836,2018-01-10 14:36:00,13836,2018-01-10 14:36:00,13870,2018-01-10 15:10:00,13870,2018-01-10 15:10:00,13907,2018-01-10 15:47:00
83,13907,2018-01-10 15:47:00,13971,2018-01-10 16:51:00,13971,2018-01-10 16:51:00,14005,2018-01-10 17:25:00,14005,2018-01-10 17:25:00,14052,2018-01-10 18:12:00
84,14052,2018-01-10 18:12:00,14116,2018-01-10 19:16:00,14116,2018-01-10 19:16:00,14150,2018-01-10 19:50:00,14150,2018-01-10 19:50:00,14202,2018-01-10 20:42:00
85,14202,2018-01-10 20:42:00,14266,2018-01-10 21:46:00,14266,2018-01-10 21:46:00,14355,2018-01-10 23:15:00,14355,2018-01-10 23:15:00,14427,2018-01-11 00:27:00
86,14427,2018-01-11 00:27:00,14491,2018-01-11 01:31:00,14491,2018-01-11 01:31:00,14525,2018-01-11 02:05:00,14525,2018-01-11 02:05:00,14562,2018-01-11 02:42:00
87,14562,2018-01-11 02:42:00,14626,2018-01-11 03:46:00,14626,2018-01-11 03:46:00,14660,2018-01-11 04:20:00,14660,2018-01-11 04:20:00,14692,2018-01-11 04:52:00
88,14692,2018-01-11 04:52:00,14756,2018-01-11 05:56:00,14756,2018-01-11 05:56:00,14790,2018-01-11 06:30:00,14790,2018-01-11 06:30:00,14842,2018-01-11 07:22:00
89,14842,2018-01-11 07:22:00,14906,2018-01-11 08:26:00,14906,2018-01-11 08:26:00,14995,2018-01-11 09:55:00,14995,2018-01-11 09:55:00,15072,2018-01-11 11:12:00
90,15072,2018-01-11 11:12:00,15136,2018-01-11 12:16:00,15136,2018-01-11 12:16:00,15170,2018-01-11 12:50:00,15170,2018-01-11 12:50:00,15212,2018-01-11 13:32:00
91,15212,2018-01-11 13:32:00,15275,2018-01-11 14:35:00,15275,2018-01-11 14:35:00,15308,2018-01-11 15:08:00,15308,2018-01-11 15:08:00,15347,2018-01-11 15:47:00
92,15347,2018-01-11 15:47:00,15411,2018-01-11 16:51:00,15411,2018-01-11 16:51:00,15444,2018-01-11 17:24:00,15444,2018-01-11 17:24:00,15492,2018-01-11 18:12:00
93,15492,2018-01-11 18:12:00,15556,2018-01-11 19:16:00,15556,2018-01-11 19:16:00,15590,2018-01-11 19:50:00,15590,2018-01-11 19:50:00,15642,2018-01-11 20:42:00
94,15642,2018-01-11 20:42:00,15707,2018-01-11 21:47:00,15707,2018-01-11 21:47:00,15795,2018-01-11 23:15:00,15795,2018-01-11 23:15:00,15867,2018-01-12 00:27:00
95,15867,2018-01-12 00:27:00,15931,2018-01-12 01:31:00,15931,2018-01-12 01:31:00,15965,2018-01-12 02:05:00,15965,2018-01-12 02:05:00,16002,2018-01-12 02:42:00
96,16002,2018-01-12 02:42:00,16066,2018-01-12 03:46:00,16066,2018-01-12 03:46:00,16100,2018-01-12 04:20:00,16100,2018-01-12 04:20:00,16132,2018-01-12 04:52:00
97,16132,2018-01-12 04:52:00,16196,2018-01-12 05:56:00,16196,2018-01-12 05:56:00,16228,2018-01-12 06:28:00,16228,2018-01-12 06:28:00,16282,2018-01-12 07:22:00
98,16282,2018-01-12 07:22:00,16341,2018-01-12 08:21:00,16341,2018-01-12 08:21:00,16422,2018-01-12 09:42:00,16422,2018-01-12 09:42:00,16512,2018-01-12 11:12:00
99,16512,2018-01-12 11:12:00,16575,2018-01-12 12:15:00,16575,2018-01-12 12:15:00,16608,2018-01-12 12:48:00,16608,2018-01-12 12:48:00,16652,2018-01-12 13:32:00
100,16652,2018-01-12 13:32:00,16716,2018-01-12 14:36:00,16716,2018-01-12 14:36:00,16750,2018-01-12 15:10:00,16750,2018-01-12 15:10:00,16787,2018-01-12 15:47:00
101,16787,2018-01-12 15:47:00,16851,2018-01-12 16:51:00,16851,2018-01-12 16:51:00,16885,2018-01-12 17:25:00,16885,2018-01-12 17:25:00,16932,2018-01-12 18:12:00
102,16932,2018-01-12 18:12:00,16996,2018-01-12 19:16:00,16996,2018-01-12 19:16:00,17030,2018-01-12 19:50:00,17030,2018-01-12 19:50:00,17082,2018-01-12 20:42:00
103,17082,2018-01-12 20:42:00,17146,2018-01-12 21:46:00,17146,2018-01-12 21:46:00,17235,2018-01-12 23:15:00,17235,2018-01-12 23:15:00,17307,2018-01-13 00:27:00
104,17307,2018-01-13 00:27:00,17371,2018-01-13 01:31:00,17371,2018-01-13 01:31:00,17404,2018-01-13 02:04:00,17404,2018-01-13 02:04:00,17442,2018-01-13 02:42:00
105,17442,2018-01-13 02:42:00,17506,2018-01-13 03:46:00,17506,2018-01-13 03:46:00,17540,2018-01-13 04:20:00,17540,2018-01-13 04:20:00,17572,2018-01-13 04:52:00
106,17572,2018-01-13 04:52:00,17636,2018-01-13 05:56:00,17636,2018-01-13 05:56:00,17670,2018-01-13 06:30:00,17670,2018-01-13 06:30:00,17722,2018-01-13 07:22:00
107,17722,2018-01-13 07:22:00,17786,2018-01-13 08:26:00,17786,2018-01-13 08:26:00,17875,2018-01-13 09:55:00,17875,2018-01-13 09:55:00,17952,2018-01-13 11:12:00
108,17952,2018-01-13 11:12:00,18016,2018-01-13 12:16:00,18016,2018-01-13 12:16:00,18050,2018-01-13 12:50:00,18050,2018-01-13 12:50:00,18092,2018-01-13 13:32:00
109,18092,2018-01-13 13:32:00,18156,2018-01-13 14:36:00,18156,2018-01-13 14:36:00,18190,2018-01-13 15:10:00,18190,2018-01-13 15:10:00,18227,2018-01-13 15:47:00
110,18227,2018-01-13 15:47:00,18292,2018-01-13 16:52:00,18292,2018-01-13 16:52:00,18325,2018-01-13 17:25:00,18325,2018-01-13 17:25:00,18372,2018-01-13 18:12:00
111,18372,2018-01-13 18:12:00,18436,2018-01-13 19:16:00,18436,2018-01-13 19:16:00,18470,2018-01-13 19:50:00,18470,2018-01-13 19:50:00,18522,2018-01-13 20:42:00
112,18522,2018-01-13 20:42:00,18586,2018-01-13 21:46:00,18586,2018-01-13 21:46:00,18675,2018-01-13 23:15:00,18675,2018-01-13 23:15:00,18747,2018-01-14 00:27:00
113,18747,2018-01-14 00:27:00,18811,2018-01-14 01:31:00,18811,2018-01-14 01:31:00,18845,2018-01-14 02:05:00,18845,2018-01-14 02:05:00,18882,2018-01-14 02:42:00
114,18882,2018-01-14 02:42:00,18946,2018-01-14 03:46:00,18946,2018-01-14 03:46:00,18980,2018-01-14 04:20:00,18980,2018-01-14 04:20:00,19012,2018-01-14 04:52:00
115,19012,2018-01-14 04:52:00,19076,2018-01-14 05:56:00,19076,2018-01-14 05:56:00,19110,2018-01-14 06:30:00,19110,2018-01-14 06:30:00,19162,2018-01-14 07:22:00
116,19162,2018-01-14 07:22:00,19226,2018-01-14 08:26:00,19226,2018-01-14 08:26:00,19315,2018-01-14 09:55:00,19315,2018-01-14 09:55:00,19392,2018-01-14 11:12:00
117,19392,2018-01-14 11:12:00,19456,2018-01-14 12:16:00,19456,2018-01-14 12:16:00,19490,2018-01-14 12:50:00,19490,2018-01-14 12:50:00,19532,2018-01-14 13:32:00
118,19532,2018-01-14 13:32:00,19596,2018-01-14 14:36:00,19596,2018-01-14 14:36:00,19630,2018-01-14 15:10:00,19630,2018-01-14 15:10:00,19667,2018-01-14 15:47:00
119,19667,2018-01-14 15:47:00,19731,2018-01-14 16:51:00,19731,2018-01-14 16:51:00,19765,2018-01-14 17:25:00,19765,2018-01-14 17:25:00,19812,2018-01-14 18:12:00
120,19812,2018-01-14 18:12:00,19876,2018-01-14 19:16:00,19876,2018-01-14 19:16:00,19910,2018-01-14 19:50:00,19910,2018-01-14 19:50:00,19962,2018-01-14 20:42:00
121,19962,2018-01-14 20:42:00,20026,2018-01-14 21:46:00,20026,2018-01-14 21:46:00,20115,2018-01-14 23:15:00,20115,2018-01-14 23:15:00,20187,2018-01-15 00:27:00
122,20187,2018-01-15 00:27:00,20251,2018-01-15 01:31:00,20251,2018-01-15 01:31:00,20285,2018-01-15 02:05:00,20285,2018-01-15 02:05:00,20322,2018-01-15 02:42:00
123,20322,2018-01-15 02:42:00,20386,2018-01-15 03:46:00,20386,2018-01-15 03:46:00,20420,2018-01-15 04:20:00,20420,2018-01-15 04:20:00,20452,2018-01-15 04:52:00
124,20452,2018-01-15 04:52:00,20516,2018-01-15 05:56:00,20516,2018-01-15 05:56:00,20550,2018-01-15 06:30:00,20550,2018-01-15 06:30:00,20602,2018-01-15 07:22:00
125,20602,2018-01-15 07:22:00,20666,2018-01-15 08:26:00,20666,2018-01-15 08:26:00,20754,2018-01-15 09:54:00,20754,2018-01-15 09:54:00,20832,2018-01-15 11:12:00
126,20832,2018-01-15 11:12:00,20896,2018-01-15 12:16:00,20896,2018-01-15 12:16:00,20930,2018-01-15 12:50:00,20930,2018-01-15 12:50:00,20972,2018-01-15 13:32:00
127,20972,2018-01-15 13:32:00,21036,2018-01-15 14:36:00,21036,2018-01-15 14:36:00,21070,2018-01-15 15:10:00,21070,2018-01-15 15:10:00,21107,2018-01-15 15:47:00
128,21107,2018-01-15 15:47:00,21171,2018-01-15 16:51:00,21171,2018-01-15 16:51:00,21205,2018-01-15 17:25:00,21205,2018-01-15 17:25:00,21252,2018-01-15 18:12:00
129,21252,2018-01-15 18:12:00,21316,2018-01-15 19:16:00,21316,2018-01-15 19:16:00,21350,2018-01-15 19:50:00,21350,2018-01-15 19:50:00,21402,2018-01-15 20:42:00
130,21402,2018-01-15 20:42:00,21466,2018-01-15 21:46:00,21466,2018-01-15 21:46:00,21555,2018-01-15 23:15:00,21555,2018-01-15 23:15:00,21627,2018-01-16 00:27:00
131,21627,2018-01-16 00:27:00,21691,2018-01-16 01:31:00,21691,2018-01-16 01:31:00,21724,2018-01-16 02:04:00,21724,2018-01-16 02:04:00,21762,2018-01-16 02:42:00
132,21762,2018-01-16 02:42:00,21826,2018-01-16 03:46:00,21826,2018-01-16 03:46:00,21860,2018-01-16 04:20:00,21860,2018-01-16 04:20:00,21892,2018-01-16 04:52:00
133,21892,2018-01-16 04:52:00,21956,2018-01-16 05:56:00,21956,2018-01-16 05:56:00,21990,2018-01-16 06:30:00,21990,2018-01-16 06:30:00,22042,2018-01-16 07:22:00
134,22042,2018-01-16 07:22:00,22106,2018-01-16 08:26:00,22106,2018-01-16 08:26:00,22195,2018-01-16 09:55:00,22195,2018-01-16 09:55:00,22272,2018-01-16 11:12:00
135,22272,2018-01-16 11:12:00,22336,2018-01-16 12:16:00,22336,2018-01-16 12:16:00,22369,2018-01-16 12:49:00,22369,2018-01-16 12:49:00,22412,2018-01-16 13:32:00
136,22412,2018-01-16 13:32:00,22476,2018-01-16 14:36:00,22476,2018-01-16 14:36:00,22510,2018-01-16 15:10:00,22510,2018-01-16 15:10:00,22547,2018-01-16 15:47:00
137,22547,2018-01-16 15:47:00,22607,2018-01-16 16:47:00,22607,2018-01-16 16:47:00,22638,2018-01-16 17:18:00,22638,2018-01-16 17:18:00,22692,2018-01-16 18:12:00
138,22692,2018-01-16 18:12:00,22756,2018-01-16 19:16:00,22756,2018-01-16 19:16:00,22790,2018-01-16 19:50:00,22790,2018-01-16 19:50:00,22842,2018-01-16 20:42:00
139,22842,2018-01-16 20:42:00,22906,2018-01-16 21:46:00,22906,2018-01-16 21:46:00,22995,2018-01-16 23:15:00,22995,2018-01-16 23:15:00,23067,2018-01-17 00:27:00
140,23067,2018-01-17 00:27:00,23131,2018-01-17 01:31:00,23131,2018-01-17 01:31:00,23165,2018-01-17 02:05:00,23165,2018-01-17 02:05:00,23202,2018-01-17 02:42:00
141,23202,2018-01-17 02:42:00,23266,2018-01-17 03:46:00,23266,2018-01-17 03:46:00,23300,2018-01-17 04:20:00,23300,2018-01-17 04:20:00,23332,2018-01-17 04:52:00
