Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,1,*0000000000000100,2015-07-06T16:27:06.000Z,1010.673,*0000000000000100,1000.08,44.51454,-125.38894,3.7622,*0000000000000100,3.7626,*0000000000000100,3.228758,*0000000010000100,3.228674,*0000000010000100,34.4006,34.3992,0.2264,*0000000011000100,7.3162,-0.0446,*0000000000000100,0.012,99.7001,*0000000000000100,7.426,*0000000000000100,-0.137853,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.39841883,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,2,*0000000000000100,2015-07-06T16:27:15.000Z,1010.406,*0000000000000100,999.816,44.51454,-125.38895,3.7622,*0000000000000100,3.763,*0000000000000100,3.228735,*0000000000000100,3.22869,*0000000000000100,34.4006,34.3992,0.2262,*0000000011000100,7.31622,-0.0434,*0000000000000100,0.0151,99.6244,*0000000000000100,7.426,*0000000000000100,-0.121362,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,3,*0000000000000100,2015-07-06T16:34:09.000Z,758.265,*0000000000000100,750.77,44.51454,-125.38896,4.5111,*0000000000000100,4.5133,*0000000000000100,3.273359,*0000000010000100,3.273393,*0000000010000100,34.2756,34.2737,0.2132,*0000000011000100,7.19109,-0.0409,*0000000000000100,0.0232,99.421,*0000000000000100,7.427,*0000000000000100,-0.159855,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.27284884,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,4,*0000000000000100,2015-07-06T16:34:15.000Z,757.564,*0000000000000100,750.078,44.51454,-125.38895,4.5136,*0000000000000100,4.5145,*0000000000000100,3.273505,*0000000000000100,3.273455,*0000000000000100,34.275,34.2735,0.2137,*0000000011000100,7.19067,-0.0355,*0000000000000100,0.0228,99.4309,*0000000000000100,7.427,*0000000000000100,-0.111097,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,5,*0000000000000100,2015-07-06T16:39:34.000Z,505.093,*0000000000000100,500.405,44.51454,-125.38894,5.5116,*0000000000000100,5.5121,*0000000000000100,3.337297,*0000000010000100,3.337229,*0000000010000100,34.1169,34.1156,0.6421,*0000000011000100,7.02948,-0.0394,*0000000000000100,0.0294,99.267,*0000000000000100,7.458,*0000000000000100,0.414461,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,34.11559643,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,6,*0000000000000100,2015-07-06T16:39:47.000Z,504.241,*0000000000000100,499.562,44.51454,-125.38894,5.5118,*0000000000000100,5.5122,*0000000000000100,3.337266,*0000000000000100,3.3372,*0000000000000100,34.1167,34.1156,0.6415,*0000000011000100,7.02945,-0.0382,*0000000000000100,0.0292,99.2717,*0000000000000100,7.458,*0000000000000100,0.559446,*0000000000000001,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,7,*0000000000000100,2015-07-06T16:44:42.000Z,252.625,*0000000000000100,250.432,44.51454,-125.38896,6.9397,*0000000000000100,6.9397,*0000000000000100,3.443049,*0000000010000100,3.44294,*0000000010000100,33.9955,33.9943,1.7674,*0000000011000100,6.80525,-0.0379,*0000000000000100,0.0456,98.8673,*0000000000000100,7.574,*0000000000000100,1.705332,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,33.99508734,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,8,*0000000000000100,2015-07-06T16:44:57.000Z,252.235,*0000000000000100,250.046,44.51454,-125.38896,6.9408,*0000000000000100,6.9402,*0000000000000100,3.443112,*0000000000000100,3.442953,*0000000000000100,33.9953,33.9942,1.7675,*0000000011000100,6.80508,-0.0379,*0000000000000100,0.044,98.9071,*0000000000000100,7.575,*0000000000000100,1.711015,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,9,*0000000000000100,2015-07-06T16:46:48.000Z,201.172,*0000000000000100,199.451,44.51454,-125.38893,7.4085,*0000000000000100,7.3943,*0000000000000100,3.478053,*0000000010000100,3.476823,*0000000010000100,33.9418,33.9423,2.2962,*0000000011000100,6.73506,-0.0328,*0000000000000100,0.0275,99.3145,*0000000000000100,7.627,*0000000000000100,2.276446,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,33.94004779,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN326,Slope Base Junction Box LV01A - 100 m SE,"RS01SBPD,RS01SBPS",44.5145,-125.38883,2015-07-06T15:59:45.000Z,CTD-001,*0000000000000100,2911,TN326_CTD-001,*0000000000000100,10,*0000000000000100,2015-07-06T16:47:08.000Z,201.67,*0000000000000100,199.945,44.51454,-125.38892,7.4187,*0000000000000100,7.4101,*0000000000000100,3.478886,*0000000000000100,3.478088,*0000000000000100,33.9406,33.9404,2.2993,*0000000011000100,6.73355,-0.0303,*0000000000000100,0.0262,99.3477,*0000000000000100,7.627,*0000000000000100,2.232947,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
