,0,1,2,3,4,5,6,7,8,9,10,11
34,5544,2016-01-04 20:24:00,5606,2016-01-04 21:26:00,5606,2016-01-04 21:26:00,5638,2016-01-04 21:58:00,5638,2016-01-04 21:58:00,5694,2016-01-04 22:54:00
35,5694,2016-01-04 22:54:00,5756,2016-01-04 23:56:00,5756,2016-01-04 23:56:00,5844,2016-01-05 01:24:00,5844,2016-01-05 01:24:00,5924,2016-01-05 02:44:00
36,5924,2016-01-05 02:44:00,5986,2016-01-05 03:46:00,5986,2016-01-05 03:46:00,6018,2016-01-05 04:18:00,6018,2016-01-05 04:18:00,6064,2016-01-05 05:04:00
37,6064,2016-01-05 05:04:00,6126,2016-01-05 06:06:00,6126,2016-01-05 06:06:00,6158,2016-01-05 06:38:00,6158,2016-01-05 06:38:00,6199,2016-01-05 07:19:00
38,6199,2016-01-05 07:19:00,6261,2016-01-05 08:21:00,6261,2016-01-05 08:21:00,6293,2016-01-05 08:53:00,6293,2016-01-05 08:53:00,6344,2016-01-05 09:44:00
39,6344,2016-01-05 09:44:00,6406,2016-01-05 10:46:00,6406,2016-01-05 10:46:00,6438,2016-01-05 11:18:00,6438,2016-01-05 11:18:00,6494,2016-01-05 12:14:00
40,6494,2016-01-05 12:14:00,6555,2016-01-05 13:15:00,6555,2016-01-05 13:15:00,6636,2016-01-05 14:36:00,6636,2016-01-05 14:36:00,6719,2016-01-05 15:59:00
41,6719,2016-01-05 15:59:00,6781,2016-01-05 17:01:00,6781,2016-01-05 17:01:00,6813,2016-01-05 17:33:00,6813,2016-01-05 17:33:00,6854,2016-01-05 18:14:00
42,6854,2016-01-05 18:14:00,6916,2016-01-05 19:16:00,6916,2016-01-05 19:16:00,6948,2016-01-05 19:48:00,6948,2016-01-05 19:48:00,6984,2016-01-05 20:24:00
43,6984,2016-01-05 20:24:00,7046,2016-01-05 21:26:00,7046,2016-01-05 21:26:00,7078,2016-01-05 21:58:00,7078,2016-01-05 21:58:00,7134,2016-01-05 22:54:00
44,7134,2016-01-05 22:54:00,7197,2016-01-05 23:57:00,7197,2016-01-05 23:57:00,7285,2016-01-06 01:25:00,7285,2016-01-06 01:25:00,7364,2016-01-06 02:44:00
45,7364,2016-01-06 02:44:00,7425,2016-01-06 03:45:00,7425,2016-01-06 03:45:00,7456,2016-01-06 04:16:00,7456,2016-01-06 04:16:00,7504,2016-01-06 05:04:00
46,7504,2016-01-06 05:04:00,7558,2016-01-06 05:58:00,7558,2016-01-06 05:58:00,7586,2016-01-06 06:26:00,7586,2016-01-06 06:26:00,7639,2016-01-06 07:19:00
47,7639,2016-01-06 07:19:00,7697,2016-01-06 08:17:00,7697,2016-01-06 08:17:00,7727,2016-01-06 08:47:00,7727,2016-01-06 08:47:00,7784,2016-01-06 09:44:00
48,7784,2016-01-06 09:44:00,7844,2016-01-06 10:44:00,7844,2016-01-06 10:44:00,7875,2016-01-06 11:15:00,7875,2016-01-06 11:15:00,7934,2016-01-06 12:14:00
49,7934,2016-01-06 12:14:00,7996,2016-01-06 13:16:00,7996,2016-01-06 13:16:00,8073,2016-01-06 14:33:00,8073,2016-01-06 14:33:00,8159,2016-01-06 15:59:00
50,8159,2016-01-06 15:59:00,8221,2016-01-06 17:01:00,8221,2016-01-06 17:01:00,8254,2016-01-06 17:34:00,8254,2016-01-06 17:34:00,8294,2016-01-06 18:14:00
51,8294,2016-01-06 18:14:00,8352,2016-01-06 19:12:00,8352,2016-01-06 19:12:00,8383,2016-01-06 19:43:00,8383,2016-01-06 19:43:00,8424,2016-01-06 20:24:00
52,8424,2016-01-06 20:24:00,8485,2016-01-06 21:25:00,8485,2016-01-06 21:25:00,8517,2016-01-06 21:57:00,8517,2016-01-06 21:57:00,8574,2016-01-06 22:54:00
53,8574,2016-01-06 22:54:00,8636,2016-01-06 23:56:00,8636,2016-01-06 23:56:00,8724,2016-01-07 01:24:00,8724,2016-01-07 01:24:00,8804,2016-01-07 02:44:00
54,8804,2016-01-07 02:44:00,8866,2016-01-07 03:46:00,8866,2016-01-07 03:46:00,8898,2016-01-07 04:18:00,8898,2016-01-07 04:18:00,8944,2016-01-07 05:04:00
55,8944,2016-01-07 05:04:00,8956,2016-01-07 05:16:00,8956,2016-01-07 05:16:00,8964,2016-01-07 05:24:00,8964,2016-01-07 05:24:00,9079,2016-01-07 07:19:00
56,9079,2016-01-07 07:19:00,9141,2016-01-07 08:21:00,9141,2016-01-07 08:21:00,9173,2016-01-07 08:53:00,9173,2016-01-07 08:53:00,9224,2016-01-07 09:44:00
57,9224,2016-01-07 09:44:00,9282,2016-01-07 10:42:00,9282,2016-01-07 10:42:00,9313,2016-01-07 11:13:00,9313,2016-01-07 11:13:00,9374,2016-01-07 12:14:00
58,9374,2016-01-07 12:14:00,9427,2016-01-07 13:07:00,9427,2016-01-07 13:07:00,9495,2016-01-07 14:15:00,9495,2016-01-07 14:15:00,9599,2016-01-07 15:59:00
59,9599,2016-01-07 15:59:00,9655,2016-01-07 16:55:00,9655,2016-01-07 16:55:00,9684,2016-01-07 17:24:00,9684,2016-01-07 17:24:00,9734,2016-01-07 18:14:00
60,9734,2016-01-07 18:14:00,9796,2016-01-07 19:16:00,9796,2016-01-07 19:16:00,9828,2016-01-07 19:48:00,9828,2016-01-07 19:48:00,9864,2016-01-07 20:24:00
61,9864,2016-01-07 20:24:00,9922,2016-01-07 21:22:00,9922,2016-01-07 21:22:00,9952,2016-01-07 21:52:00,9952,2016-01-07 21:52:00,10014,2016-01-07 22:54:00
62,10014,2016-01-07 22:54:00,10076,2016-01-07 23:56:00,10076,2016-01-07 23:56:00,10164,2016-01-08 01:24:00,10164,2016-01-08 01:24:00,10244,2016-01-08 02:44:00
63,10244,2016-01-08 02:44:00,10306,2016-01-08 03:46:00,10306,2016-01-08 03:46:00,10338,2016-01-08 04:18:00,10338,2016-01-08 04:18:00,10384,2016-01-08 05:04:00
64,10384,2016-01-08 05:04:00,10443,2016-01-08 06:03:00,10443,2016-01-08 06:03:00,10474,2016-01-08 06:34:00,10474,2016-01-08 06:34:00,10519,2016-01-08 07:19:00
65,10519,2016-01-08 07:19:00,10576,2016-01-08 08:16:00,10576,2016-01-08 08:16:00,10605,2016-01-08 08:45:00,10605,2016-01-08 08:45:00,10664,2016-01-08 09:44:00
66,10664,2016-01-08 09:44:00,10726,2016-01-08 10:46:00,10726,2016-01-08 10:46:00,10758,2016-01-08 11:18:00,10758,2016-01-08 11:18:00,10814,2016-01-08 12:14:00
67,10814,2016-01-08 12:14:00,10876,2016-01-08 13:16:00,10876,2016-01-08 13:16:00,10945,2016-01-08 14:25:00,10945,2016-01-08 14:25:00,11039,2016-01-08 15:59:00
68,11039,2016-01-08 15:59:00,11101,2016-01-08 17:01:00,11101,2016-01-08 17:01:00,11133,2016-01-08 17:33:00,11133,2016-01-08 17:33:00,11174,2016-01-08 18:14:00
69,11174,2016-01-08 18:14:00,11236,2016-01-08 19:16:00,11236,2016-01-08 19:16:00,11268,2016-01-08 19:48:00,11268,2016-01-08 19:48:00,11304,2016-01-08 20:24:00
70,11304,2016-01-08 20:24:00,11366,2016-01-08 21:26:00,11366,2016-01-08 21:26:00,11398,2016-01-08 21:58:00,11398,2016-01-08 21:58:00,11454,2016-01-08 22:54:00
71,11454,2016-01-08 22:54:00,11516,2016-01-08 23:56:00,11516,2016-01-08 23:56:00,11604,2016-01-09 01:24:00,11604,2016-01-09 01:24:00,11684,2016-01-09 02:44:00
72,11684,2016-01-09 02:44:00,11746,2016-01-09 03:46:00,11746,2016-01-09 03:46:00,11778,2016-01-09 04:18:00,11778,2016-01-09 04:18:00,11824,2016-01-09 05:04:00
73,11824,2016-01-09 05:04:00,11886,2016-01-09 06:06:00,11886,2016-01-09 06:06:00,11918,2016-01-09 06:38:00,11918,2016-01-09 06:38:00,11959,2016-01-09 07:19:00
74,11959,2016-01-09 07:19:00,12021,2016-01-09 08:21:00,12021,2016-01-09 08:21:00,12053,2016-01-09 08:53:00,12053,2016-01-09 08:53:00,12104,2016-01-09 09:44:00
75,12104,2016-01-09 09:44:00,12165,2016-01-09 10:45:00,12165,2016-01-09 10:45:00,12197,2016-01-09 11:17:00,12197,2016-01-09 11:17:00,12254,2016-01-09 12:14:00
76,12254,2016-01-09 12:14:00,12316,2016-01-09 13:16:00,12316,2016-01-09 13:16:00,12404,2016-01-09 14:44:00,12404,2016-01-09 14:44:00,12479,2016-01-09 15:59:00
77,12479,2016-01-09 15:59:00,12541,2016-01-09 17:01:00,12541,2016-01-09 17:01:00,12573,2016-01-09 17:33:00,12573,2016-01-09 17:33:00,12614,2016-01-09 18:14:00
78,12614,2016-01-09 18:14:00,12676,2016-01-09 19:16:00,12676,2016-01-09 19:16:00,12708,2016-01-09 19:48:00,12708,2016-01-09 19:48:00,12744,2016-01-09 20:24:00
79,12744,2016-01-09 20:24:00,12806,2016-01-09 21:26:00,12806,2016-01-09 21:26:00,12838,2016-01-09 21:58:00,12838,2016-01-09 21:58:00,12894,2016-01-09 22:54:00
80,12894,2016-01-09 22:54:00,12956,2016-01-09 23:56:00,12956,2016-01-09 23:56:00,13044,2016-01-10 01:24:00,13044,2016-01-10 01:24:00,13124,2016-01-10 02:44:00
81,13124,2016-01-10 02:44:00,13184,2016-01-10 03:44:00,13184,2016-01-10 03:44:00,13216,2016-01-10 04:16:00,13216,2016-01-10 04:16:00,13264,2016-01-10 05:04:00
82,13264,2016-01-10 05:04:00,13324,2016-01-10 06:04:00,13324,2016-01-10 06:04:00,13355,2016-01-10 06:35:00,13355,2016-01-10 06:35:00,13399,2016-01-10 07:19:00
83,13399,2016-01-10 07:19:00,13461,2016-01-10 08:21:00,13461,2016-01-10 08:21:00,13493,2016-01-10 08:53:00,13493,2016-01-10 08:53:00,13544,2016-01-10 09:44:00
84,13544,2016-01-10 09:44:00,13606,2016-01-10 10:46:00,13606,2016-01-10 10:46:00,13638,2016-01-10 11:18:00,13638,2016-01-10 11:18:00,13694,2016-01-10 12:14:00
85,13694,2016-01-10 12:14:00,13757,2016-01-10 13:17:00,13757,2016-01-10 13:17:00,13844,2016-01-10 14:44:00,13844,2016-01-10 14:44:00,13919,2016-01-10 15:59:00
86,13919,2016-01-10 15:59:00,13981,2016-01-10 17:01:00,13981,2016-01-10 17:01:00,14013,2016-01-10 17:33:00,14013,2016-01-10 17:33:00,14054,2016-01-10 18:14:00
87,14054,2016-01-10 18:14:00,14116,2016-01-10 19:16:00,14116,2016-01-10 19:16:00,14149,2016-01-10 19:49:00,14149,2016-01-10 19:49:00,14184,2016-01-10 20:24:00
88,14184,2016-01-10 20:24:00,14246,2016-01-10 21:26:00,14246,2016-01-10 21:26:00,14278,2016-01-10 21:58:00,14278,2016-01-10 21:58:00,14334,2016-01-10 22:54:00
89,14334,2016-01-10 22:54:00,14396,2016-01-10 23:56:00,14396,2016-01-10 23:56:00,14484,2016-01-11 01:24:00,14484,2016-01-11 01:24:00,14564,2016-01-11 02:44:00
90,14564,2016-01-11 02:44:00,14626,2016-01-11 03:46:00,14626,2016-01-11 03:46:00,14659,2016-01-11 04:19:00,14659,2016-01-11 04:19:00,14704,2016-01-11 05:04:00
91,14704,2016-01-11 05:04:00,14766,2016-01-11 06:06:00,14766,2016-01-11 06:06:00,14798,2016-01-11 06:38:00,14798,2016-01-11 06:38:00,14839,2016-01-11 07:19:00
92,14839,2016-01-11 07:19:00,14902,2016-01-11 08:22:00,14902,2016-01-11 08:22:00,14934,2016-01-11 08:54:00,14934,2016-01-11 08:54:00,14984,2016-01-11 09:44:00
93,14984,2016-01-11 09:44:00,15046,2016-01-11 10:46:00,15046,2016-01-11 10:46:00,15078,2016-01-11 11:18:00,15078,2016-01-11 11:18:00,15134,2016-01-11 12:14:00
94,15134,2016-01-11 12:14:00,15193,2016-01-11 13:13:00,15193,2016-01-11 13:13:00,15274,2016-01-11 14:34:00,15274,2016-01-11 14:34:00,15359,2016-01-11 15:59:00
95,15359,2016-01-11 15:59:00,15414,2016-01-11 16:54:00,15414,2016-01-11 16:54:00,15442,2016-01-11 17:22:00,15442,2016-01-11 17:22:00,15494,2016-01-11 18:14:00
96,15494,2016-01-11 18:14:00,15552,2016-01-11 19:12:00,15552,2016-01-11 19:12:00,15582,2016-01-11 19:42:00,15582,2016-01-11 19:42:00,15624,2016-01-11 20:24:00
97,15624,2016-01-11 20:24:00,15686,2016-01-11 21:26:00,15686,2016-01-11 21:26:00,15718,2016-01-11 21:58:00,15718,2016-01-11 21:58:00,15774,2016-01-11 22:54:00
98,15774,2016-01-11 22:54:00,15836,2016-01-11 23:56:00,15836,2016-01-11 23:56:00,15924,2016-01-12 01:24:00,15924,2016-01-12 01:24:00,16004,2016-01-12 02:44:00
99,16004,2016-01-12 02:44:00,16066,2016-01-12 03:46:00,16066,2016-01-12 03:46:00,16098,2016-01-12 04:18:00,16098,2016-01-12 04:18:00,16144,2016-01-12 05:04:00
100,16144,2016-01-12 05:04:00,16201,2016-01-12 06:01:00,16201,2016-01-12 06:01:00,16230,2016-01-12 06:30:00,16230,2016-01-12 06:30:00,16279,2016-01-12 07:19:00
101,16279,2016-01-12 07:19:00,16334,2016-01-12 08:14:00,16334,2016-01-12 08:14:00,16362,2016-01-12 08:42:00,16362,2016-01-12 08:42:00,16424,2016-01-12 09:44:00
102,16424,2016-01-12 09:44:00,16483,2016-01-12 10:43:00,16483,2016-01-12 10:43:00,16513,2016-01-12 11:13:00,16513,2016-01-12 11:13:00,16574,2016-01-12 12:14:00
103,16574,2016-01-12 12:14:00,16635,2016-01-12 13:15:00,16635,2016-01-12 13:15:00,16723,2016-01-12 14:43:00,16723,2016-01-12 14:43:00,16799,2016-01-12 15:59:00
104,16799,2016-01-12 15:59:00,16861,2016-01-12 17:01:00,16861,2016-01-12 17:01:00,16893,2016-01-12 17:33:00,16893,2016-01-12 17:33:00,16934,2016-01-12 18:14:00
105,16934,2016-01-12 18:14:00,16996,2016-01-12 19:16:00,16996,2016-01-12 19:16:00,17028,2016-01-12 19:48:00,17028,2016-01-12 19:48:00,17064,2016-01-12 20:24:00
106,17064,2016-01-12 20:24:00,17121,2016-01-12 21:21:00,17121,2016-01-12 21:21:00,17151,2016-01-12 21:51:00,17151,2016-01-12 21:51:00,17214,2016-01-12 22:54:00
107,17214,2016-01-12 22:54:00,17272,2016-01-12 23:52:00,17272,2016-01-12 23:52:00,17353,2016-01-13 01:13:00,17353,2016-01-13 01:13:00,17444,2016-01-13 02:44:00
108,17444,2016-01-13 02:44:00,17493,2016-01-13 03:33:00,17493,2016-01-13 03:33:00,17519,2016-01-13 03:59:00,17519,2016-01-13 03:59:00,17584,2016-01-13 05:04:00
109,17584,2016-01-13 05:04:00,17628,2016-01-13 05:48:00,17628,2016-01-13 05:48:00,17651,2016-01-13 06:11:00,17651,2016-01-13 06:11:00,17719,2016-01-13 07:19:00
110,17719,2016-01-13 07:19:00,17781,2016-01-13 08:21:00,17781,2016-01-13 08:21:00,17813,2016-01-13 08:53:00,17813,2016-01-13 08:53:00,17864,2016-01-13 09:44:00
111,17864,2016-01-13 09:44:00,17926,2016-01-13 10:46:00,17926,2016-01-13 10:46:00,17958,2016-01-13 11:18:00,17958,2016-01-13 11:18:00,18014,2016-01-13 12:14:00
112,18014,2016-01-13 12:14:00,18074,2016-01-13 13:14:00,18074,2016-01-13 13:14:00,18155,2016-01-13 14:35:00,18155,2016-01-13 14:35:00,18239,2016-01-13 15:59:00
113,18239,2016-01-13 15:59:00,18295,2016-01-13 16:55:00,18295,2016-01-13 16:55:00,18324,2016-01-13 17:24:00,18324,2016-01-13 17:24:00,18374,2016-01-13 18:14:00
114,18374,2016-01-13 18:14:00,18425,2016-01-13 19:05:00,18425,2016-01-13 19:05:00,18451,2016-01-13 19:31:00,18451,2016-01-13 19:31:00,18504,2016-01-13 20:24:00
115,18504,2016-01-13 20:24:00,18565,2016-01-13 21:25:00,18565,2016-01-13 21:25:00,18596,2016-01-13 21:56:00,18596,2016-01-13 21:56:00,18654,2016-01-13 22:54:00
116,18654,2016-01-13 22:54:00,18716,2016-01-13 23:56:00,18716,2016-01-13 23:56:00,18804,2016-01-14 01:24:00,18804,2016-01-14 01:24:00,18884,2016-01-14 02:44:00
117,18884,2016-01-14 02:44:00,18946,2016-01-14 03:46:00,18946,2016-01-14 03:46:00,18978,2016-01-14 04:18:00,18978,2016-01-14 04:18:00,19024,2016-01-14 05:04:00
118,19024,2016-01-14 05:04:00,19086,2016-01-14 06:06:00,19086,2016-01-14 06:06:00,19118,2016-01-14 06:38:00,19118,2016-01-14 06:38:00,19159,2016-01-14 07:19:00
119,19159,2016-01-14 07:19:00,19221,2016-01-14 08:21:00,19221,2016-01-14 08:21:00,19253,2016-01-14 08:53:00,19253,2016-01-14 08:53:00,19304,2016-01-14 09:44:00
120,19304,2016-01-14 09:44:00,19366,2016-01-14 10:46:00,19366,2016-01-14 10:46:00,19398,2016-01-14 11:18:00,19398,2016-01-14 11:18:00,19454,2016-01-14 12:14:00
121,19454,2016-01-14 12:14:00,19514,2016-01-14 13:14:00,19514,2016-01-14 13:14:00,19596,2016-01-14 14:36:00,19596,2016-01-14 14:36:00,19679,2016-01-14 15:59:00
122,19679,2016-01-14 15:59:00,19741,2016-01-14 17:01:00,19741,2016-01-14 17:01:00,19773,2016-01-14 17:33:00,19773,2016-01-14 17:33:00,19814,2016-01-14 18:14:00
123,19814,2016-01-14 18:14:00,19875,2016-01-14 19:15:00,19875,2016-01-14 19:15:00,19907,2016-01-14 19:47:00,19907,2016-01-14 19:47:00,19944,2016-01-14 20:24:00
124,19944,2016-01-14 20:24:00,20006,2016-01-14 21:26:00,20006,2016-01-14 21:26:00,20038,2016-01-14 21:58:00,20038,2016-01-14 21:58:00,20094,2016-01-14 22:54:00
125,20094,2016-01-14 22:54:00,20156,2016-01-14 23:56:00,20156,2016-01-14 23:56:00,20244,2016-01-15 01:24:00,20244,2016-01-15 01:24:00,20324,2016-01-15 02:44:00
126,20324,2016-01-15 02:44:00,20385,2016-01-15 03:45:00,20385,2016-01-15 03:45:00,20416,2016-01-15 04:16:00,20416,2016-01-15 04:16:00,20464,2016-01-15 05:04:00
127,20464,2016-01-15 05:04:00,20526,2016-01-15 06:06:00,20526,2016-01-15 06:06:00,20558,2016-01-15 06:38:00,20558,2016-01-15 06:38:00,20599,2016-01-15 07:19:00
128,20599,2016-01-15 07:19:00,20661,2016-01-15 08:21:00,20661,2016-01-15 08:21:00,20693,2016-01-15 08:53:00,20693,2016-01-15 08:53:00,20744,2016-01-15 09:44:00
129,20744,2016-01-15 09:44:00,20806,2016-01-15 10:46:00,20806,2016-01-15 10:46:00,20838,2016-01-15 11:18:00,20838,2016-01-15 11:18:00,20894,2016-01-15 12:14:00
130,20894,2016-01-15 12:14:00,20956,2016-01-15 13:16:00,20956,2016-01-15 13:16:00,21044,2016-01-15 14:44:00,21044,2016-01-15 14:44:00,21119,2016-01-15 15:59:00
131,21119,2016-01-15 15:59:00,21181,2016-01-15 17:01:00,21181,2016-01-15 17:01:00,21213,2016-01-15 17:33:00,21213,2016-01-15 17:33:00,21254,2016-01-15 18:14:00
132,21254,2016-01-15 18:14:00,21313,2016-01-15 19:13:00,21313,2016-01-15 19:13:00,21343,2016-01-15 19:43:00,21343,2016-01-15 19:43:00,21384,2016-01-15 20:24:00
133,21384,2016-01-15 20:24:00,21442,2016-01-15 21:22:00,21442,2016-01-15 21:22:00,21472,2016-01-15 21:52:00,21472,2016-01-15 21:52:00,21534,2016-01-15 22:54:00
134,21534,2016-01-15 22:54:00,21596,2016-01-15 23:56:00,21596,2016-01-15 23:56:00,21684,2016-01-16 01:24:00,21684,2016-01-16 01:24:00,21764,2016-01-16 02:44:00
135,21764,2016-01-16 02:44:00,21826,2016-01-16 03:46:00,21826,2016-01-16 03:46:00,21858,2016-01-16 04:18:00,21858,2016-01-16 04:18:00,21904,2016-01-16 05:04:00
136,21904,2016-01-16 05:04:00,21966,2016-01-16 06:06:00,21966,2016-01-16 06:06:00,21998,2016-01-16 06:38:00,21998,2016-01-16 06:38:00,22039,2016-01-16 07:19:00
137,22039,2016-01-16 07:19:00,22099,2016-01-16 08:19:00,22099,2016-01-16 08:19:00,22130,2016-01-16 08:50:00,22130,2016-01-16 08:50:00,22184,2016-01-16 09:44:00
138,22184,2016-01-16 09:44:00,22236,2016-01-16 10:36:00,22236,2016-01-16 10:36:00,22264,2016-01-16 11:04:00,22264,2016-01-16 11:04:00,22334,2016-01-16 12:14:00
139,22334,2016-01-16 12:14:00,22384,2016-01-16 13:04:00,22384,2016-01-16 13:04:00,22450,2016-01-16 14:10:00,22450,2016-01-16 14:10:00,22559,2016-01-16 15:59:00
140,22559,2016-01-16 15:59:00,22620,2016-01-16 17:00:00,22620,2016-01-16 17:00:00,22651,2016-01-16 17:31:00,22651,2016-01-16 17:31:00,22694,2016-01-16 18:14:00
141,22694,2016-01-16 18:14:00,22756,2016-01-16 19:16:00,22756,2016-01-16 19:16:00,22788,2016-01-16 19:48:00,22788,2016-01-16 19:48:00,22824,2016-01-16 20:24:00
