,0,1,2,3,4,5,6,7,8,9,10,11
47,7699,2016-01-06 08:19:00,7761,2016-01-06 09:21:00,7761,2016-01-06 09:21:00,7793,2016-01-06 09:53:00,7793,2016-01-06 09:53:00,7844,2016-01-06 10:44:00
48,7844,2016-01-06 10:44:00,7905,2016-01-06 11:45:00,7905,2016-01-06 11:45:00,7936,2016-01-06 12:16:00,7936,2016-01-06 12:16:00,7994,2016-01-06 13:14:00
49,7994,2016-01-06 13:14:00,8053,2016-01-06 14:13:00,8053,2016-01-06 14:13:00,8135,2016-01-06 15:35:00,8135,2016-01-06 15:35:00,8219,2016-01-06 16:59:00
50,8219,2016-01-06 16:59:00,8281,2016-01-06 18:01:00,8281,2016-01-06 18:01:00,8313,2016-01-06 18:33:00,8313,2016-01-06 18:33:00,8354,2016-01-06 19:14:00
51,8354,2016-01-06 19:14:00,8416,2016-01-06 20:16:00,8416,2016-01-06 20:16:00,8448,2016-01-06 20:48:00,8448,2016-01-06 20:48:00,8484,2016-01-06 21:24:00
52,8484,2016-01-06 21:24:00,8546,2016-01-06 22:26:00,8546,2016-01-06 22:26:00,8578,2016-01-06 22:58:00,8578,2016-01-06 22:58:00,8634,2016-01-06 23:54:00
53,8634,2016-01-06 23:54:00,8696,2016-01-07 00:56:00,8696,2016-01-07 00:56:00,8784,2016-01-07 02:24:00,8784,2016-01-07 02:24:00,8864,2016-01-07 03:44:00
54,9139,2016-01-07 08:19:00,9201,2016-01-07 09:21:00,9201,2016-01-07 09:21:00,9232,2016-01-07 09:52:00,9232,2016-01-07 09:52:00,9284,2016-01-07 10:44:00
55,9284,2016-01-07 10:44:00,9341,2016-01-07 11:41:00,9341,2016-01-07 11:41:00,9370,2016-01-07 12:10:00,9370,2016-01-07 12:10:00,9434,2016-01-07 13:14:00
56,9434,2016-01-07 13:14:00,9496,2016-01-07 14:16:00,9496,2016-01-07 14:16:00,9583,2016-01-07 15:43:00,9583,2016-01-07 15:43:00,9659,2016-01-07 16:59:00
57,9659,2016-01-07 16:59:00,9721,2016-01-07 18:01:00,9721,2016-01-07 18:01:00,9753,2016-01-07 18:33:00,9753,2016-01-07 18:33:00,9794,2016-01-07 19:14:00
58,9794,2016-01-07 19:14:00,9856,2016-01-07 20:16:00,9856,2016-01-07 20:16:00,9888,2016-01-07 20:48:00,9888,2016-01-07 20:48:00,9924,2016-01-07 21:24:00
59,9924,2016-01-07 21:24:00,9986,2016-01-07 22:26:00,9986,2016-01-07 22:26:00,10018,2016-01-07 22:58:00,10018,2016-01-07 22:58:00,10074,2016-01-07 23:54:00
60,10074,2016-01-07 23:54:00,10134,2016-01-08 00:54:00,10134,2016-01-08 00:54:00,10216,2016-01-08 02:16:00,10216,2016-01-08 02:16:00,10304,2016-01-08 03:44:00
61,10304,2016-01-08 03:44:00,10366,2016-01-08 04:46:00,10366,2016-01-08 04:46:00,10398,2016-01-08 05:18:00,10398,2016-01-08 05:18:00,10444,2016-01-08 06:04:00
62,10444,2016-01-08 06:04:00,10506,2016-01-08 07:06:00,10506,2016-01-08 07:06:00,10538,2016-01-08 07:38:00,10538,2016-01-08 07:38:00,10579,2016-01-08 08:19:00
63,10579,2016-01-08 08:19:00,10641,2016-01-08 09:21:00,10641,2016-01-08 09:21:00,10673,2016-01-08 09:53:00,10673,2016-01-08 09:53:00,10724,2016-01-08 10:44:00
64,10724,2016-01-08 10:44:00,10786,2016-01-08 11:46:00,10786,2016-01-08 11:46:00,10818,2016-01-08 12:18:00,10818,2016-01-08 12:18:00,10874,2016-01-08 13:14:00
65,10874,2016-01-08 13:14:00,10936,2016-01-08 14:16:00,10936,2016-01-08 14:16:00,11024,2016-01-08 15:44:00,11024,2016-01-08 15:44:00,11099,2016-01-08 16:59:00
66,11099,2016-01-08 16:59:00,11161,2016-01-08 18:01:00,11161,2016-01-08 18:01:00,11193,2016-01-08 18:33:00,11193,2016-01-08 18:33:00,11234,2016-01-08 19:14:00
67,11234,2016-01-08 19:14:00,11296,2016-01-08 20:16:00,11296,2016-01-08 20:16:00,11328,2016-01-08 20:48:00,11328,2016-01-08 20:48:00,11364,2016-01-08 21:24:00
68,11364,2016-01-08 21:24:00,11426,2016-01-08 22:26:00,11426,2016-01-08 22:26:00,11458,2016-01-08 22:58:00,11458,2016-01-08 22:58:00,11514,2016-01-08 23:54:00
69,11514,2016-01-08 23:54:00,11576,2016-01-09 00:56:00,11576,2016-01-09 00:56:00,11664,2016-01-09 02:24:00,11664,2016-01-09 02:24:00,11744,2016-01-09 03:44:00
70,11744,2016-01-09 03:44:00,11806,2016-01-09 04:46:00,11806,2016-01-09 04:46:00,11838,2016-01-09 05:18:00,11838,2016-01-09 05:18:00,11884,2016-01-09 06:04:00
71,11884,2016-01-09 06:04:00,11946,2016-01-09 07:06:00,11946,2016-01-09 07:06:00,11978,2016-01-09 07:38:00,11978,2016-01-09 07:38:00,12019,2016-01-09 08:19:00
72,12019,2016-01-09 08:19:00,12081,2016-01-09 09:21:00,12081,2016-01-09 09:21:00,12113,2016-01-09 09:53:00,12113,2016-01-09 09:53:00,12164,2016-01-09 10:44:00
73,12164,2016-01-09 10:44:00,12226,2016-01-09 11:46:00,12226,2016-01-09 11:46:00,12258,2016-01-09 12:18:00,12258,2016-01-09 12:18:00,12314,2016-01-09 13:14:00
74,12314,2016-01-09 13:14:00,12376,2016-01-09 14:16:00,12376,2016-01-09 14:16:00,12464,2016-01-09 15:44:00,12464,2016-01-09 15:44:00,12539,2016-01-09 16:59:00
75,12539,2016-01-09 16:59:00,12601,2016-01-09 18:01:00,12601,2016-01-09 18:01:00,12633,2016-01-09 18:33:00,12633,2016-01-09 18:33:00,12674,2016-01-09 19:14:00
76,12674,2016-01-09 19:14:00,12736,2016-01-09 20:16:00,12736,2016-01-09 20:16:00,12768,2016-01-09 20:48:00,12768,2016-01-09 20:48:00,12804,2016-01-09 21:24:00
77,12804,2016-01-09 21:24:00,12866,2016-01-09 22:26:00,12866,2016-01-09 22:26:00,12898,2016-01-09 22:58:00,12898,2016-01-09 22:58:00,12954,2016-01-09 23:54:00
78,12954,2016-01-09 23:54:00,13013,2016-01-10 00:53:00,13013,2016-01-10 00:53:00,13094,2016-01-10 02:14:00,13094,2016-01-10 02:14:00,13184,2016-01-10 03:44:00
79,13184,2016-01-10 03:44:00,13246,2016-01-10 04:46:00,13246,2016-01-10 04:46:00,13278,2016-01-10 05:18:00,13278,2016-01-10 05:18:00,13324,2016-01-10 06:04:00
80,13324,2016-01-10 06:04:00,13386,2016-01-10 07:06:00,13386,2016-01-10 07:06:00,13418,2016-01-10 07:38:00,13418,2016-01-10 07:38:00,13459,2016-01-10 08:19:00
81,13754,2016-01-10 13:14:00,13816,2016-01-10 14:16:00,13816,2016-01-10 14:16:00,13904,2016-01-10 15:44:00,13904,2016-01-10 15:44:00,13979,2016-01-10 16:59:00
82,13979,2016-01-10 16:59:00,14041,2016-01-10 18:01:00,14041,2016-01-10 18:01:00,14073,2016-01-10 18:33:00,14073,2016-01-10 18:33:00,14114,2016-01-10 19:14:00
83,14114,2016-01-10 19:14:00,14175,2016-01-10 20:15:00,14175,2016-01-10 20:15:00,14207,2016-01-10 20:47:00,14207,2016-01-10 20:47:00,14244,2016-01-10 21:24:00
84,14244,2016-01-10 21:24:00,14306,2016-01-10 22:26:00,14306,2016-01-10 22:26:00,14338,2016-01-10 22:58:00,14338,2016-01-10 22:58:00,14394,2016-01-10 23:54:00
85,14394,2016-01-10 23:54:00,14456,2016-01-11 00:56:00,14456,2016-01-11 00:56:00,14545,2016-01-11 02:25:00,14545,2016-01-11 02:25:00,14624,2016-01-11 03:44:00
86,14624,2016-01-11 03:44:00,14683,2016-01-11 04:43:00,14683,2016-01-11 04:43:00,14714,2016-01-11 05:14:00,14714,2016-01-11 05:14:00,14764,2016-01-11 06:04:00
87,14764,2016-01-11 06:04:00,14822,2016-01-11 07:02:00,14822,2016-01-11 07:02:00,14853,2016-01-11 07:33:00,14853,2016-01-11 07:33:00,14899,2016-01-11 08:19:00
88,14899,2016-01-11 08:19:00,14960,2016-01-11 09:20:00,14960,2016-01-11 09:20:00,14992,2016-01-11 09:52:00,14992,2016-01-11 09:52:00,15044,2016-01-11 10:44:00
89,15044,2016-01-11 10:44:00,15101,2016-01-11 11:41:00,15101,2016-01-11 11:41:00,15130,2016-01-11 12:10:00,15130,2016-01-11 12:10:00,15194,2016-01-11 13:14:00
90,15194,2016-01-11 13:14:00,15256,2016-01-11 14:16:00,15256,2016-01-11 14:16:00,15344,2016-01-11 15:44:00,15344,2016-01-11 15:44:00,15419,2016-01-11 16:59:00
91,15419,2016-01-11 16:59:00,15481,2016-01-11 18:01:00,15481,2016-01-11 18:01:00,15513,2016-01-11 18:33:00,15513,2016-01-11 18:33:00,15554,2016-01-11 19:14:00
92,15554,2016-01-11 19:14:00,15616,2016-01-11 20:16:00,15616,2016-01-11 20:16:00,15648,2016-01-11 20:48:00,15648,2016-01-11 20:48:00,15684,2016-01-11 21:24:00
93,15684,2016-01-11 21:24:00,15746,2016-01-11 22:26:00,15746,2016-01-11 22:26:00,15778,2016-01-11 22:58:00,15778,2016-01-11 22:58:00,15834,2016-01-11 23:54:00
94,15834,2016-01-11 23:54:00,15892,2016-01-12 00:52:00,15892,2016-01-12 00:52:00,15972,2016-01-12 02:12:00,15972,2016-01-12 02:12:00,16064,2016-01-12 03:44:00
95,16064,2016-01-12 03:44:00,16126,2016-01-12 04:46:00,16126,2016-01-12 04:46:00,16158,2016-01-12 05:18:00,16158,2016-01-12 05:18:00,16204,2016-01-12 06:04:00
96,16204,2016-01-12 06:04:00,16266,2016-01-12 07:06:00,16266,2016-01-12 07:06:00,16298,2016-01-12 07:38:00,16298,2016-01-12 07:38:00,16339,2016-01-12 08:19:00
97,16339,2016-01-12 08:19:00,16400,2016-01-12 09:20:00,16400,2016-01-12 09:20:00,16431,2016-01-12 09:51:00,16431,2016-01-12 09:51:00,16484,2016-01-12 10:44:00
98,16484,2016-01-12 10:44:00,16545,2016-01-12 11:45:00,16545,2016-01-12 11:45:00,16577,2016-01-12 12:17:00,16577,2016-01-12 12:17:00,16634,2016-01-12 13:14:00
99,16634,2016-01-12 13:14:00,16696,2016-01-12 14:16:00,16696,2016-01-12 14:16:00,16784,2016-01-12 15:44:00,16784,2016-01-12 15:44:00,16859,2016-01-12 16:59:00
100,16859,2016-01-12 16:59:00,16921,2016-01-12 18:01:00,16921,2016-01-12 18:01:00,16953,2016-01-12 18:33:00,16953,2016-01-12 18:33:00,16994,2016-01-12 19:14:00
101,16994,2016-01-12 19:14:00,17056,2016-01-12 20:16:00,17056,2016-01-12 20:16:00,17088,2016-01-12 20:48:00,17088,2016-01-12 20:48:00,17124,2016-01-12 21:24:00
102,17124,2016-01-12 21:24:00,17182,2016-01-12 22:22:00,17182,2016-01-12 22:22:00,17212,2016-01-12 22:52:00,17212,2016-01-12 22:52:00,17274,2016-01-12 23:54:00
103,17274,2016-01-12 23:54:00,17336,2016-01-13 00:56:00,17336,2016-01-13 00:56:00,17424,2016-01-13 02:24:00,17424,2016-01-13 02:24:00,17504,2016-01-13 03:44:00
104,17504,2016-01-13 03:44:00,17560,2016-01-13 04:40:00,17560,2016-01-13 04:40:00,17589,2016-01-13 05:09:00,17589,2016-01-13 05:09:00,17644,2016-01-13 06:04:00
105,17644,2016-01-13 06:04:00,17706,2016-01-13 07:06:00,17706,2016-01-13 07:06:00,17738,2016-01-13 07:38:00,17738,2016-01-13 07:38:00,17779,2016-01-13 08:19:00
106,17779,2016-01-13 08:19:00,17839,2016-01-13 09:19:00,17839,2016-01-13 09:19:00,17869,2016-01-13 09:49:00,17869,2016-01-13 09:49:00,17924,2016-01-13 10:44:00
107,17924,2016-01-13 10:44:00,17987,2016-01-13 11:47:00,17987,2016-01-13 11:47:00,18018,2016-01-13 12:18:00,18018,2016-01-13 12:18:00,18074,2016-01-13 13:14:00
108,18074,2016-01-13 13:14:00,18137,2016-01-13 14:17:00,18137,2016-01-13 14:17:00,18224,2016-01-13 15:44:00,18224,2016-01-13 15:44:00,18299,2016-01-13 16:59:00
109,18299,2016-01-13 16:59:00,18361,2016-01-13 18:01:00,18361,2016-01-13 18:01:00,18393,2016-01-13 18:33:00,18393,2016-01-13 18:33:00,18434,2016-01-13 19:14:00
110,18434,2016-01-13 19:14:00,18496,2016-01-13 20:16:00,18496,2016-01-13 20:16:00,18528,2016-01-13 20:48:00,18528,2016-01-13 20:48:00,18564,2016-01-13 21:24:00
111,18564,2016-01-13 21:24:00,18626,2016-01-13 22:26:00,18626,2016-01-13 22:26:00,18658,2016-01-13 22:58:00,18658,2016-01-13 22:58:00,18714,2016-01-13 23:54:00
112,18714,2016-01-13 23:54:00,18776,2016-01-14 00:56:00,18776,2016-01-14 00:56:00,18864,2016-01-14 02:24:00,18864,2016-01-14 02:24:00,18944,2016-01-14 03:44:00
113,18944,2016-01-14 03:44:00,19006,2016-01-14 04:46:00,19006,2016-01-14 04:46:00,19038,2016-01-14 05:18:00,19038,2016-01-14 05:18:00,19084,2016-01-14 06:04:00
114,19084,2016-01-14 06:04:00,19146,2016-01-14 07:06:00,19146,2016-01-14 07:06:00,19178,2016-01-14 07:38:00,19178,2016-01-14 07:38:00,19219,2016-01-14 08:19:00
115,19219,2016-01-14 08:19:00,19281,2016-01-14 09:21:00,19281,2016-01-14 09:21:00,19313,2016-01-14 09:53:00,19313,2016-01-14 09:53:00,19364,2016-01-14 10:44:00
116,19364,2016-01-14 10:44:00,19427,2016-01-14 11:47:00,19427,2016-01-14 11:47:00,19459,2016-01-14 12:19:00,19459,2016-01-14 12:19:00,19514,2016-01-14 13:14:00
117,19514,2016-01-14 13:14:00,19576,2016-01-14 14:16:00,19576,2016-01-14 14:16:00,19664,2016-01-14 15:44:00,19664,2016-01-14 15:44:00,19739,2016-01-14 16:59:00
118,19739,2016-01-14 16:59:00,19801,2016-01-14 18:01:00,19801,2016-01-14 18:01:00,19833,2016-01-14 18:33:00,19833,2016-01-14 18:33:00,19874,2016-01-14 19:14:00
119,19874,2016-01-14 19:14:00,19936,2016-01-14 20:16:00,19936,2016-01-14 20:16:00,19968,2016-01-14 20:48:00,19968,2016-01-14 20:48:00,20004,2016-01-14 21:24:00
120,20004,2016-01-14 21:24:00,20066,2016-01-14 22:26:00,20066,2016-01-14 22:26:00,20098,2016-01-14 22:58:00,20098,2016-01-14 22:58:00,20154,2016-01-14 23:54:00
121,20154,2016-01-14 23:54:00,20216,2016-01-15 00:56:00,20216,2016-01-15 00:56:00,20304,2016-01-15 02:24:00,20304,2016-01-15 02:24:00,20384,2016-01-15 03:44:00
122,20384,2016-01-15 03:44:00,20443,2016-01-15 04:43:00,20443,2016-01-15 04:43:00,20473,2016-01-15 05:13:00,20473,2016-01-15 05:13:00,20524,2016-01-15 06:04:00
123,20524,2016-01-15 06:04:00,20583,2016-01-15 07:03:00,20583,2016-01-15 07:03:00,20613,2016-01-15 07:33:00,20613,2016-01-15 07:33:00,20659,2016-01-15 08:19:00
124,20659,2016-01-15 08:19:00,20720,2016-01-15 09:20:00,20720,2016-01-15 09:20:00,20751,2016-01-15 09:51:00,20751,2016-01-15 09:51:00,20804,2016-01-15 10:44:00
125,20804,2016-01-15 10:44:00,20860,2016-01-15 11:40:00,20860,2016-01-15 11:40:00,20889,2016-01-15 12:09:00,20889,2016-01-15 12:09:00,20954,2016-01-15 13:14:00
126,20954,2016-01-15 13:14:00,21015,2016-01-15 14:15:00,21015,2016-01-15 14:15:00,21097,2016-01-15 15:37:00,21097,2016-01-15 15:37:00,21179,2016-01-15 16:59:00
127,21179,2016-01-15 16:59:00,21241,2016-01-15 18:01:00,21241,2016-01-15 18:01:00,21273,2016-01-15 18:33:00,21273,2016-01-15 18:33:00,21314,2016-01-15 19:14:00
128,21314,2016-01-15 19:14:00,21376,2016-01-15 20:16:00,21376,2016-01-15 20:16:00,21408,2016-01-15 20:48:00,21408,2016-01-15 20:48:00,21444,2016-01-15 21:24:00
129,21444,2016-01-15 21:24:00,21503,2016-01-15 22:23:00,21503,2016-01-15 22:23:00,21534,2016-01-15 22:54:00,21534,2016-01-15 22:54:00,21594,2016-01-15 23:54:00
130,21594,2016-01-15 23:54:00,21655,2016-01-16 00:55:00,21655,2016-01-16 00:55:00,21743,2016-01-16 02:23:00,21743,2016-01-16 02:23:00,21824,2016-01-16 03:44:00
131,21824,2016-01-16 03:44:00,21886,2016-01-16 04:46:00,21886,2016-01-16 04:46:00,21918,2016-01-16 05:18:00,21918,2016-01-16 05:18:00,21964,2016-01-16 06:04:00
132,21964,2016-01-16 06:04:00,22024,2016-01-16 07:04:00,22024,2016-01-16 07:04:00,22054,2016-01-16 07:34:00,22054,2016-01-16 07:34:00,22099,2016-01-16 08:19:00
133,22099,2016-01-16 08:19:00,22160,2016-01-16 09:20:00,22160,2016-01-16 09:20:00,22192,2016-01-16 09:52:00,22192,2016-01-16 09:52:00,22244,2016-01-16 10:44:00
134,22244,2016-01-16 10:44:00,22302,2016-01-16 11:42:00,22302,2016-01-16 11:42:00,22332,2016-01-16 12:12:00,22332,2016-01-16 12:12:00,22394,2016-01-16 13:14:00
135,22394,2016-01-16 13:14:00,22456,2016-01-16 14:16:00,22456,2016-01-16 14:16:00,22544,2016-01-16 15:44:00,22544,2016-01-16 15:44:00,22619,2016-01-16 16:59:00
136,22619,2016-01-16 16:59:00,22681,2016-01-16 18:01:00,22681,2016-01-16 18:01:00,22713,2016-01-16 18:33:00,22713,2016-01-16 18:33:00,22754,2016-01-16 19:14:00
137,22754,2016-01-16 19:14:00,22816,2016-01-16 20:16:00,22816,2016-01-16 20:16:00,22848,2016-01-16 20:48:00,22848,2016-01-16 20:48:00,22884,2016-01-16 21:24:00
138,22884,2016-01-16 21:24:00,22944,2016-01-16 22:24:00,22944,2016-01-16 22:24:00,22974,2016-01-16 22:54:00,22974,2016-01-16 22:54:00,23034,2016-01-16 23:54:00
139,23034,2016-01-16 23:54:00,23090,2016-01-17 00:50:00,23090,2016-01-17 00:50:00,23164,2016-01-17 02:04:00,23164,2016-01-17 02:04:00,23264,2016-01-17 03:44:00
140,23264,2016-01-17 03:44:00,23320,2016-01-17 04:40:00,23320,2016-01-17 04:40:00,23349,2016-01-17 05:09:00,23349,2016-01-17 05:09:00,23404,2016-01-17 06:04:00
141,23404,2016-01-17 06:04:00,23464,2016-01-17 07:04:00,23464,2016-01-17 07:04:00,23495,2016-01-17 07:35:00,23495,2016-01-17 07:35:00,23539,2016-01-17 08:19:00
