,0,1,2,3,4,5,6,7,8,9,10,11
28,4482,2019-01-04 02:42:00,4549,2019-01-04 03:49:00,4549,2019-01-04 03:49:00,4584,2019-01-04 04:24:00,4584,2019-01-04 04:24:00,4612,2019-01-04 04:52:00
29,4612,2019-01-04 04:52:00,4679,2019-01-04 05:59:00,4679,2019-01-04 05:59:00,4714,2019-01-04 06:34:00,4714,2019-01-04 06:34:00,4762,2019-01-04 07:22:00
30,4762,2019-01-04 07:22:00,4828,2019-01-04 08:28:00,4828,2019-01-04 08:28:00,4923,2019-01-04 10:03:00,4923,2019-01-04 10:03:00,4992,2019-01-04 11:12:00
31,4992,2019-01-04 11:12:00,5054,2019-01-04 12:14:00,5054,2019-01-04 12:14:00,5085,2019-01-04 12:45:00,5085,2019-01-04 12:45:00,5132,2019-01-04 13:32:00
32,5132,2019-01-04 13:32:00,5194,2019-01-04 14:34:00,5194,2019-01-04 14:34:00,5225,2019-01-04 15:05:00,5225,2019-01-04 15:05:00,5267,2019-01-04 15:47:00
33,5267,2019-01-04 15:47:00,5326,2019-01-04 16:46:00,5326,2019-01-04 16:46:00,5357,2019-01-04 17:17:00,5357,2019-01-04 17:17:00,5412,2019-01-04 18:12:00
34,5412,2019-01-04 18:12:00,5474,2019-01-04 19:14:00,5474,2019-01-04 19:14:00,5505,2019-01-04 19:45:00,5505,2019-01-04 19:45:00,5562,2019-01-04 20:42:00
35,5562,2019-01-04 20:42:00,5624,2019-01-04 21:44:00,5624,2019-01-04 21:44:00,5692,2019-01-04 22:52:00,5692,2019-01-04 22:52:00,5787,2019-01-05 00:27:00
36,5787,2019-01-05 00:27:00,5850,2019-01-05 01:30:00,5850,2019-01-05 01:30:00,5883,2019-01-05 02:03:00,5883,2019-01-05 02:03:00,5922,2019-01-05 02:42:00
37,5922,2019-01-05 02:42:00,5988,2019-01-05 03:48:00,5988,2019-01-05 03:48:00,6021,2019-01-05 04:21:00,6021,2019-01-05 04:21:00,6052,2019-01-05 04:52:00
38,6052,2019-01-05 04:52:00,6119,2019-01-05 05:59:00,6119,2019-01-05 05:59:00,6153,2019-01-05 06:33:00,6153,2019-01-05 06:33:00,6202,2019-01-05 07:22:00
39,6202,2019-01-05 07:22:00,6270,2019-01-05 08:30:00,6270,2019-01-05 08:30:00,6365,2019-01-05 10:05:00,6365,2019-01-05 10:05:00,6432,2019-01-05 11:12:00
40,6432,2019-01-05 11:12:00,6500,2019-01-05 12:20:00,6500,2019-01-05 12:20:00,6535,2019-01-05 12:55:00,6535,2019-01-05 12:55:00,6572,2019-01-05 13:32:00
41,6572,2019-01-05 13:32:00,6640,2019-01-05 14:40:00,6640,2019-01-05 14:40:00,6675,2019-01-05 15:15:00,6675,2019-01-05 15:15:00,6707,2019-01-05 15:47:00
42,6707,2019-01-05 15:47:00,6776,2019-01-05 16:56:00,6776,2019-01-05 16:56:00,6812,2019-01-05 17:32:00,6812,2019-01-05 17:32:00,6852,2019-01-05 18:12:00
43,6852,2019-01-05 18:12:00,6921,2019-01-05 19:21:00,6921,2019-01-05 19:21:00,6956,2019-01-05 19:56:00,6956,2019-01-05 19:56:00,7002,2019-01-05 20:42:00
44,7002,2019-01-05 20:42:00,7070,2019-01-05 21:50:00,7070,2019-01-05 21:50:00,7166,2019-01-05 23:26:00,7166,2019-01-05 23:26:00,7227,2019-01-06 00:27:00
