,0,1,2,3,4,5,6,7,8,9,10,11
28,414535,2015-10-15 20:55:00,414562,2015-10-15 21:22:00,414562,2015-10-15 21:22:00,414589,2015-10-15 21:49:00,414589,2015-10-15 21:49:00,414592,2015-10-15 21:52:00
29,414592,2015-10-15 21:52:00,414619,2015-10-15 22:19:00,414619,2015-10-15 22:19:00,414646,2015-10-15 22:46:00,414646,2015-10-15 22:46:00,414650,2015-10-15 22:50:00
30,414650,2015-10-15 22:50:00,414677,2015-10-15 23:17:00,414677,2015-10-15 23:17:00,414704,2015-10-15 23:44:00,414704,2015-10-15 23:44:00,414707,2015-10-15 23:47:00
31,414707,2015-10-15 23:47:00,414734,2015-10-16 00:14:00,414734,2015-10-16 00:14:00,414761,2015-10-16 00:41:00,414761,2015-10-16 00:41:00,414765,2015-10-16 00:45:00
32,414765,2015-10-16 00:45:00,414791,2015-10-16 01:11:00,414791,2015-10-16 01:11:00,414818,2015-10-16 01:38:00,414818,2015-10-16 01:38:00,414822,2015-10-16 01:42:00
33,414822,2015-10-16 01:42:00,414849,2015-10-16 02:09:00,414849,2015-10-16 02:09:00,414876,2015-10-16 02:36:00,414876,2015-10-16 02:36:00,414879,2015-10-16 02:39:00
34,414879,2015-10-16 02:39:00,414906,2015-10-16 03:06:00,414906,2015-10-16 03:06:00,414933,2015-10-16 03:33:00,414933,2015-10-16 03:33:00,414937,2015-10-16 03:37:00
35,414937,2015-10-16 03:37:00,414964,2015-10-16 04:04:00,414964,2015-10-16 04:04:00,414990,2015-10-16 04:30:00,414990,2015-10-16 04:30:00,414994,2015-10-16 04:34:00
36,414994,2015-10-16 04:34:00,415021,2015-10-16 05:01:00,415021,2015-10-16 05:01:00,415048,2015-10-16 05:28:00,415048,2015-10-16 05:28:00,415052,2015-10-16 05:32:00
37,415052,2015-10-16 05:32:00,415078,2015-10-16 05:58:00,415078,2015-10-16 05:58:00,415105,2015-10-16 06:25:00,415105,2015-10-16 06:25:00,415109,2015-10-16 06:29:00
38,415109,2015-10-16 06:29:00,415136,2015-10-16 06:56:00,415136,2015-10-16 06:56:00,415163,2015-10-16 07:23:00,415163,2015-10-16 07:23:00,415166,2015-10-16 07:26:00
39,415166,2015-10-16 07:26:00,415193,2015-10-16 07:53:00,415193,2015-10-16 07:53:00,415220,2015-10-16 08:20:00,415220,2015-10-16 08:20:00,415224,2015-10-16 08:24:00
40,415224,2015-10-16 08:24:00,415251,2015-10-16 08:51:00,415251,2015-10-16 08:51:00,415277,2015-10-16 09:17:00,415277,2015-10-16 09:17:00,415281,2015-10-16 09:21:00
41,415281,2015-10-16 09:21:00,415308,2015-10-16 09:48:00,415308,2015-10-16 09:48:00,415335,2015-10-16 10:15:00,415335,2015-10-16 10:15:00,415339,2015-10-16 10:19:00
