,0,1,2,3,4,5,6,7,8,9,10,11
0,325732,2020-08-14 04:52:00,325798,2020-08-14 05:58:00,325798,2020-08-14 05:58:00,325833,2020-08-14 06:33:00,325833,2020-08-14 06:33:00,325882,2020-08-14 07:22:00
1,325882,2020-08-14 07:22:00,325948,2020-08-14 08:28:00,325948,2020-08-14 08:28:00,326042,2020-08-14 10:02:00,326042,2020-08-14 10:02:00,326112,2020-08-14 11:12:00
2,326112,2020-08-14 11:12:00,326178,2020-08-14 12:18:00,326178,2020-08-14 12:18:00,326211,2020-08-14 12:51:00,326211,2020-08-14 12:51:00,326252,2020-08-14 13:32:00
3,326252,2020-08-14 13:32:00,326318,2020-08-14 14:38:00,326318,2020-08-14 14:38:00,326352,2020-08-14 15:12:00,326352,2020-08-14 15:12:00,326387,2020-08-14 15:47:00
4,326387,2020-08-14 15:47:00,326454,2020-08-14 16:54:00,326454,2020-08-14 16:54:00,326488,2020-08-14 17:28:00,326488,2020-08-14 17:28:00,326532,2020-08-14 18:12:00
5,326532,2020-08-14 18:12:00,326598,2020-08-14 19:18:00,326598,2020-08-14 19:18:00,326633,2020-08-14 19:53:00,326633,2020-08-14 19:53:00,326682,2020-08-14 20:42:00
6,326682,2020-08-14 20:42:00,326748,2020-08-14 21:48:00,326748,2020-08-14 21:48:00,326843,2020-08-14 23:23:00,326843,2020-08-14 23:23:00,326907,2020-08-15 00:27:00
7,326907,2020-08-15 00:27:00,326973,2020-08-15 01:33:00,326973,2020-08-15 01:33:00,327007,2020-08-15 02:07:00,327007,2020-08-15 02:07:00,327042,2020-08-15 02:42:00
8,327042,2020-08-15 02:42:00,327109,2020-08-15 03:49:00,327109,2020-08-15 03:49:00,327143,2020-08-15 04:23:00,327143,2020-08-15 04:23:00,327172,2020-08-15 04:52:00
9,327172,2020-08-15 04:52:00,327238,2020-08-15 05:58:00,327238,2020-08-15 05:58:00,327273,2020-08-15 06:33:00,327273,2020-08-15 06:33:00,327322,2020-08-15 07:22:00
10,327322,2020-08-15 07:22:00,327387,2020-08-15 08:27:00,327387,2020-08-15 08:27:00,327482,2020-08-15 10:02:00,327482,2020-08-15 10:02:00,327552,2020-08-15 11:12:00
11,327552,2020-08-15 11:12:00,327617,2020-08-15 12:17:00,327617,2020-08-15 12:17:00,327651,2020-08-15 12:51:00,327651,2020-08-15 12:51:00,327692,2020-08-15 13:32:00
12,327692,2020-08-15 13:32:00,327758,2020-08-15 14:38:00,327758,2020-08-15 14:38:00,327791,2020-08-15 15:11:00,327791,2020-08-15 15:11:00,327827,2020-08-15 15:47:00
13,327827,2020-08-15 15:47:00,327893,2020-08-15 16:53:00,327893,2020-08-15 16:53:00,327927,2020-08-15 17:27:00,327927,2020-08-15 17:27:00,327972,2020-08-15 18:12:00
14,327972,2020-08-15 18:12:00,328038,2020-08-15 19:18:00,328038,2020-08-15 19:18:00,328072,2020-08-15 19:52:00,328072,2020-08-15 19:52:00,328122,2020-08-15 20:42:00
15,328122,2020-08-15 20:42:00,328188,2020-08-15 21:48:00,328188,2020-08-15 21:48:00,328283,2020-08-15 23:23:00,328283,2020-08-15 23:23:00,328347,2020-08-16 00:27:00
16,328347,2020-08-16 00:27:00,328413,2020-08-16 01:33:00,328413,2020-08-16 01:33:00,328447,2020-08-16 02:07:00,328447,2020-08-16 02:07:00,328482,2020-08-16 02:42:00
17,328482,2020-08-16 02:42:00,328548,2020-08-16 03:48:00,328548,2020-08-16 03:48:00,328583,2020-08-16 04:23:00,328583,2020-08-16 04:23:00,328612,2020-08-16 04:52:00
18,328612,2020-08-16 04:52:00,328678,2020-08-16 05:58:00,328678,2020-08-16 05:58:00,328712,2020-08-16 06:32:00,328712,2020-08-16 06:32:00,328762,2020-08-16 07:22:00
19,328762,2020-08-16 07:22:00,328828,2020-08-16 08:28:00,328828,2020-08-16 08:28:00,328922,2020-08-16 10:02:00,328922,2020-08-16 10:02:00,328992,2020-08-16 11:12:00
20,328992,2020-08-16 11:12:00,329058,2020-08-16 12:18:00,329058,2020-08-16 12:18:00,329091,2020-08-16 12:51:00,329091,2020-08-16 12:51:00,329132,2020-08-16 13:32:00
21,329132,2020-08-16 13:32:00,329198,2020-08-16 14:38:00,329198,2020-08-16 14:38:00,329231,2020-08-16 15:11:00,329231,2020-08-16 15:11:00,329267,2020-08-16 15:47:00
22,329267,2020-08-16 15:47:00,329333,2020-08-16 16:53:00,329333,2020-08-16 16:53:00,329367,2020-08-16 17:27:00,329367,2020-08-16 17:27:00,329412,2020-08-16 18:12:00
23,329412,2020-08-16 18:12:00,329478,2020-08-16 19:18:00,329478,2020-08-16 19:18:00,329512,2020-08-16 19:52:00,329512,2020-08-16 19:52:00,329562,2020-08-16 20:42:00
24,329562,2020-08-16 20:42:00,329628,2020-08-16 21:48:00,329628,2020-08-16 21:48:00,329723,2020-08-16 23:23:00,329723,2020-08-16 23:23:00,329787,2020-08-17 00:27:00
25,329787,2020-08-17 00:27:00,329853,2020-08-17 01:33:00,329853,2020-08-17 01:33:00,329888,2020-08-17 02:08:00,329888,2020-08-17 02:08:00,329922,2020-08-17 02:42:00
26,329922,2020-08-17 02:42:00,329988,2020-08-17 03:48:00,329988,2020-08-17 03:48:00,330023,2020-08-17 04:23:00,330023,2020-08-17 04:23:00,330052,2020-08-17 04:52:00
